game_id,home_team,away_team,went_ot,total_toi,home_goals,away_goals,home_xg,away_xg,home_shots,away_shots,home_win,goal_diff
game_962,serbia,uae,0,3599.9900000000002,3,4,4.0852,4.4135,40,39,0,-1
game_963,canada,mexico,0,3599.98,5,4,3.3827000000000003,3.1069,32,32,1,1
game_964,netherlands,switzerland,0,3600.01,2,1,2.6582,1.9319,22,24,1,1
game_965,vietnam,new_zealand,0,3600.02,3,5,3.6411,2.6004,28,22,0,-2
game_966,oman,india,0,3599.9900000000002,7,2,2.8762,2.7872999999999997,26,23,1,5
game_967,france,brazil,0,3600.0,2,4,3.4059,2.8405,27,21,0,-2
game_968,uk,panama,0,3599.9900000000002,3,1,3.3489,2.8981,28,25,1,2
game_969,new_zealand,rwanda,0,3600.01,4,3,4.0677,3.6733000000000002,32,31,1,1
game_97,guatemala,mongolia,0,3600.0099999999998,4,0,4.551,1.7907,32,30,1,4
game_970,china,oman,0,3600.01,3,5,3.8595,2.6670000000000003,27,28,0,-2
game_971,ethiopia,germany,0,3600.0,2,1,3.0308,2.2756,24,20,1,1
game_972,philippines,morocco,0,3600.0,4,0,3.8845,1.6158000000000001,34,20,1,4
game_973,france,serbia,0,3600.0,5,2,2.7084,3.0881,24,27,1,3
game_974,pakistan,panama,0,3600.0,1,2,3.0540000000000003,2.7055,28,24,0,-1
game_975,netherlands,saudi_arabia,0,3600.0,0,2,2.2659000000000002,2.5106,23,24,0,-2
game_976,guatemala,indonesia,0,3600.01,1,2,3.0139,2.3937999999999997,28,34,0,-1
game_977,india,brazil,0,3599.99,2,0,2.3179,2.9224,25,23,1,2
game_978,usa,iceland,0,3599.99,2,3,4.1745,4.0319,37,33,0,-1
game_979,uk,south_korea,0,3599.9900000000002,6,2,3.9826,3.3681,30,27,1,4
game_98,pakistan,germany,1,3868.7799999999997,4,3,3.4774,3.3015,28,28,1,1
game_980,vietnam,canada,0,3599.99,7,3,3.0563000000000002,2.785,26,22,1,4
game_981,mongolia,mexico,0,3600.01,4,3,2.4731,5.0446,27,40,1,1
game_982,switzerland,peru,0,3600.01,1,5,2.1269,4.746,24,38,0,-4
game_983,singapore,uae,0,3600.02,3,2,2.6814,2.9932,24,27,1,1
game_984,kazakhstan,thailand,0,3599.98,2,3,1.4992,3.152,14,26,0,-1
game_985,india,iceland,0,3599.98,3,4,3.126,2.905,31,25,0,-1
game_986,morocco,panama,1,4093.04,3,2,4.8163,2.3527,44,22,1,1
game_987,saudi_arabia,serbia,0,3599.99,6,3,2.73,2.0404,25,22,1,3
game_988,mongolia,peru,1,3608.61,5,6,3.288,3.2641,30,28,0,-1
game_989,germany,ethiopia,0,3599.98,0,3,4.013,1.8960000000000001,33,18,0,-3
game_99,peru,indonesia,0,3600.0,5,1,3.4524,1.9008,30,22,1,4
game_990,usa,rwanda,0,3600.0,3,0,4.3715,2.4939,36,26,1,3
game_991,new_zealand,china,0,3599.98,2,3,3.0370999999999997,4.4074,29,35,0,-1
game_992,philippines,pakistan,0,3600.01,1,0,2.7576,2.4069,24,22,1,1
game_993,uk,singapore,1,3932.08,5,6,8.5078,2.697,48,24,0,-1
game_994,france,guatemala,0,3600.0,2,4,2.6633,2.1565,28,21,0,-2
game_995,vietnam,mexico,1,3919.98,4,3,2.971,2.8999,30,23,1,1
game_996,kazakhstan,indonesia,0,3600.0,0,5,1.2391,3.3882000000000003,12,31,0,-5
game_997,canada,south_korea,0,3600.01,3,5,2.0455,3.6745,22,34,0,-2
game_998,switzerland,uae,0,3600.0,4,2,3.2982,2.2124,35,21,1,2
game_999,oman,thailand,0,3600.01,2,3,2.79,3.4265000000000003,29,24,0,-1
